donor_id,donation_id,campaign_id,donation_date,transaction_fee,payment_method,donation_amount,device_type
c9c3f5ab-ecd7-4101-a0d2-36657fa4a103,14a2dc9d-36df-4470-a313-eda5c861ffaa,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-12-14 22:18:03,1.93,PayPal,1587.26,Mobile
f489227e-afeb-433f-9119-19735e1ba81b,fcc23730-2826-434e-a681-ed18a61e928d,,2024-12-14 23:08:05,4.4,Credit Card,111.11,Mobile
925ffe68-0535-4c9f-95a0-7b871bcadfae,9d4850c9-97ec-491c-a08c-4481711fd6c4,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-14 23:45:11,3.65,Bank Transfer,28.86,Desktop
622353de-df0c-440a-a785-db4d00770441,7849c981-1989-45b9-98be-59cef1b13db2,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-14 23:53:03,4.31,PayPal,155.32,Mobile
7697c7c6-2e7c-46cf-88e6-e19e7e524316,08e56dd7-6107-487c-b77b-a3c4db3262c3,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-12-15 00:53:09,3.63,Bank Transfer,181.05,Tablet
a2b6c68e-68c9-45c9-9a14-8b28cf96d5df,3a4fa961-11af-4eac-bae7-b2e2d7dca239,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-15 00:58:51,1.93,Credit Card,106.33,Tablet
6122e911-e4dc-4565-9447-31e5fec6a637,c1c68311-68d8-42d2-9422-f8fe069cf675,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-12-15 00:59:41,1.37,PayPal,133.21,Tablet
c787f6fe-561f-4838-bb91-625e8b6537a4,97977b71-4a16-4798-b338-a0290fd589c9,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-15 01:21:00,2.4,Bank Transfer,116.31,Mobile
aa943275-b1ca-4cb8-9d3d-5f0e4035e2fd,cd3bc9c5-dc86-45ba-a124-2dab864bedfc,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-12-15 01:32:15,0.79,Bank Transfer,800.57,Mobile
2e8fc940-d6d4-4334-8283-0f8c6f93066c,eda0a808-8675-4c20-ad6d-95b2d9478544,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-12-15 01:41:46,3.73,PayPal,142.89,Tablet
60400ba7-1c90-4311-840e-f2072e54723b,3dd24afc-62c1-447e-a579-f9ebe147b888,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-15 02:12:55,NA,Credit Card,1528.79,Desktop
5e297835-321d-408f-a011-ed47babffef9,3ca40ffa-3290-4d82-be88-e90c4355de81,6823125d-121e-4073-9785-5ea521b717a2,2024-12-15 02:37:13,2.47,Credit Card,149.31,Tablet
5e0a6f27-810d-4928-9b66-cf76fecc8890,54534dd7-10dd-4c39-a80b-bd6bb9dbbfee,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-15 02:39:05,1.03,Credit Card,191.07,Tablet
fe301d13-f9d6-4342-ad4d-aa54880307f1,3c2721ff-4250-4ce1-8531-b9e665f30319,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-12-15 02:57:52,1.74,Credit Card,,Tablet
2a7b2bc2-6bd6-40b1-a8cd-0b85f6e12306,520a866b-3606-48b7-a8f0-2c4268033bc7,,2024-12-15 03:21:46,4.7,Bank Transfer,129.27,Tablet
f4b7ee27-aec5-4501-96ee-e6b5dc0e4ee9,aa32d8c3-e153-4b3e-b65a-cdec406b3002,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-12-15 03:53:17,1.56,Bank Transfer,72.07,Desktop
384510f7-a95e-45b9-96b4-e5a64cb411e9,cf5953c1-4245-435d-af3d-06154b5f5a93,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-15 04:17:52,1.45,Credit Card,683.3,Desktop
23c9ad48-ca93-47a5-85ca-027abbe758df,f835b9f4-bcc3-4167-b17c-6aeda83fe90e,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-12-15 04:21:11,1.97,PayPal,116.06,Desktop
9d1c69d4-e3af-4c20-8fbc-ab56e896636d,bc9fdae2-2f09-47b1-b1fa-29d20c0f7c57,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-12-15 04:44:21,0.86,Credit Card,127.15,Mobile
ed0b425a-4ed5-4eed-a7d0-d3a0340b0e63,0771b7bb-bebb-47d9-8880-3eb3417caa52,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-12-15 05:15:11,3.5,PayPal,155.66,Mobile
355eb65f-42aa-46e0-8714-9feb595821c9,890f03ef-d5b4-4ab9-b16f-a0411df1f4d2,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-12-15 05:39:39,0.55,Credit Card,118.96,Mobile
85866dc2-381f-42cf-b956-310e99d1acef,dde99887-b286-48c4-8382-c8d9cf83b3ff,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-15 05:45:57,2.12,PayPal,131.48,Mobile
f5d7d430-8bbd-4459-b869-02fe76e83585,8567230b-fe26-4c9c-bcaa-24e2902e0e5d,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-15 05:56:52,2.83,Bank Transfer,118.07,Tablet
44e27b98-3804-46fe-a0dc-0d8569338933,ee0b892d-5b48-4992-8739-777993b5ed7b,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-12-15 05:59:28,3.81,Credit Card,146.03,Mobile
55431e57-6b52-47ab-8947-850e9b671f79,ea720075-5d70-4353-924e-a4ff4807482c,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-15 07:59:29,NA,Credit Card,85.97,Mobile
3298433f-9188-44fb-b62b-d9d0b1ff9ca2,6d47d9e0-e9ec-44e2-93a9-025baf264371,6823125d-121e-4073-9785-5ea521b717a2,2024-12-15 08:15:27,1.43,Credit Card,198.01,Desktop
dd684671-1b95-4c3c-af48-9c2fa3e133fc,aa2540fa-681a-49ce-888f-5500cbf8f3e5,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-12-15 09:25:15,3.63,Bank Transfer,38.05,Mobile
3c4a5792-369b-4bc0-9e88-5c5a30a254c9,0fcbf3ec-3198-4b58-a039-4447063671aa,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-15 09:31:21,0.6,Bank Transfer,158.81,Tablet
2e8fc940-d6d4-4334-8283-0f8c6f93066c,9cccc1c0-8ef1-407c-8c19-4f6887b321e3,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-15 09:49:43,3.41,Credit Card,51.39,Mobile
c0af3ab2-f16a-4c3f-a5ba-1854785dfb64,0c9b4b57-d8bb-4088-968b-65d51318842a,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-12-15 09:52:25,4.62,Bank Transfer,161.78,Tablet
5bcf758f-45ca-4158-a6b8-1e8001bde13d,d7dd2174-a523-4495-9e8e-a76cd683d1cd,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-12-15 09:57:35,1.17,Credit Card,59.43,Desktop
771f91bc-06ce-4c00-b5b4-632f207512ff,de827bbe-185b-41b8-9bce-c4aff5a9174d,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-15 11:47:22,1.64,PayPal,44.88,Tablet
a7e09a10-cc74-46e7-8ebf-b07dfcc08853,4ff599d9-ac95-45f1-a53b-0d4dc7fcab2f,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-15 12:12:21,1.78,PayPal,176.49,Tablet
78b536e9-74dd-4ea7-ae94-607523a0a07b,af74072a-8a4a-42ed-bd80-f41c3ddb40ef,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-15 12:17:31,1.01,Credit Card,20.63,Desktop
e243e730-6106-43ce-90cd-38ecf8389c95,f9d7ca4f-6de3-4ed5-a787-46e8a868c471,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-12-15 12:37:43,3.93,Credit Card,198.81,Tablet
b06a32e7-ce49-4274-bc07-922102dc3c52,316a6700-b226-4e15-80a2-6a9507b63b2d,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-12-15 12:58:17,0.76,Bank Transfer,38.85,Mobile
fa59aca0-c929-41e9-bfd3-19b31b5be6fe,d9a041c3-32ea-43b7-99ef-146498fb555a,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-15 13:33:58,1.25,Credit Card,56.07,Mobile
e10d81de-4eab-4c6f-a9d8-4fcb2bd55c4e,3f303dd3-6092-46ee-bd9a-667c652c9d60,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-15 14:00:26,4.04,Credit Card,12.19,Tablet
19680604-664a-459a-a884-6bb175b5a3d6,3eb4ad0c-0fb3-4ec6-8ba1-df37e4c6bfb9,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-12-15 15:21:13,2.01,Credit Card,110.53,Tablet
38026633-fb67-4ddc-9092-3b4b2b3c63bf,79048776-9d14-476d-83c0-dab882279fa4,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-15 15:24:18,4.2,Credit Card,34.87,Mobile
62e93f9d-299c-4162-bd8f-4ea74520e1a7,2cf193f4-a68b-4954-a41f-66dc3df9195b,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-15 15:43:04,3.93,PayPal,38.56,Mobile
b8e8b046-84a3-49cf-a5e6-fede26be47a6,e3eef598-8980-4c6d-a6a1-75962854db5b,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-15 15:57:59,2.14,PayPal,20.32,Desktop
c5d1e054-68fc-48bc-a772-beaad9748e0c,74e59ec5-0bf5-417e-87fc-2418c69d4bf2,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-12-15 16:02:54,1.58,Bank Transfer,855.55,Desktop
38cedffc-5902-4204-9e56-be6bdb84e2cb,42c202ce-1927-4d11-89e1-a1f0afdcefe9,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-15 16:49:06,2.02,Bank Transfer,181.52,Tablet
23f9482b-9666-42a2-bd1b-7d15d9a49644,2c7c1827-9d48-4618-ae33-9c4632c6b39d,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-15 17:26:45,1.22,PayPal,106.51,Desktop
b7f73836-3349-4ff4-849b-9b715845c4bb,a6e2b7c4-d3c1-45a2-ac18-500a205e12c5,,2024-12-15 17:35:06,1.9,PayPal,25.73,Desktop
a0c32958-78d3-4c1e-99ed-cd986f51a5da,b65d1ce5-8e4a-40ff-a0dd-49b157243593,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-12-15 17:43:31,2.63,PayPal,21.18,Tablet
622353de-df0c-440a-a785-db4d00770441,a4aa9375-2eff-4d46-9a07-969158eb20d6,6823125d-121e-4073-9785-5ea521b717a2,2024-12-15 17:52:15,2.3,Credit Card,26.25,Mobile
c328390e-948c-440b-9293-9076b9c96532,65a8d128-9dfe-4da3-bea7-676f7b76716e,,2024-12-15 18:08:47,0.61,Credit Card,1795.3,Desktop
9d35ce08-78c4-48e1-8540-b852aab628e6,81fb532f-068c-40ad-aa34-8abe484194ef,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-15 18:14:29,1.21,Bank Transfer,67.99,Tablet
b8e8b046-84a3-49cf-a5e6-fede26be47a6,cd358887-6732-45c2-b577-f8d0a771da51,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-12-15 18:19:34,4.79,PayPal,88.97,Mobile
31a6a885-2447-4229-a46c-af7ddc7b3626,46a47660-e721-45c3-964f-86412f64d5f0,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-15 18:39:24,1.34,Credit Card,103.52,Desktop
ec9d6556-12b5-4f98-8f38-604aefc70a88,4a611683-d6f3-41a4-a295-eddb1821351f,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-12-15 18:50:52,3.57,Bank Transfer,139.79,Tablet
e243e730-6106-43ce-90cd-38ecf8389c95,013efdb5-2454-44dc-9fea-866bcbb606c0,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-12-15 18:59:16,2.28,Credit Card,177.85,Tablet
f24a4f91-9069-4155-bb1c-194c23451fbe,aa099eef-7824-4c50-afbb-66ad8f6a1bee,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-15 19:18:21,0.95,Credit Card,29.94,Desktop
0ab43f30-6049-4718-a70b-bd9483b1f36a,99984a68-fc18-4165-936c-42dcae3fcf85,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-15 19:21:51,1.84,PayPal,590.03,Tablet
5f5e674a-c94d-4a61-a171-7267b6b9cba6,abd00b2f-0506-4116-9277-8a91bd7d57f8,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-15 19:23:57,2.9,Bank Transfer,95.64,Tablet
91d64441-9400-439e-9fb4-de057ec3c849,ff5241e5-fd31-49a9-a479-57daf03145ee,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-12-15 19:26:27,4.78,Credit Card,73.5,Desktop
10e6d2b6-abf4-4e31-ba13-2bfa5fb0e80f,38966714-88eb-49de-997d-c85b04cd43e1,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-15 20:09:10,1.88,Credit Card,1720.63,Desktop
55431e57-6b52-47ab-8947-850e9b671f79,ffd17c42-1f2c-484b-98ab-7ba9f2cdd164,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-15 21:44:27,4.52,PayPal,178.51,Desktop
56f65392-7fde-4984-912b-e6b27f647681,7a375a05-c5e6-47db-b471-3e5dd34ca4af,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-12-15 21:44:47,2.49,PayPal,132.39,Desktop
61b3bd78-1a4a-4ee4-b17c-39a48c7d8d08,edcd92e1-4523-46a8-9e40-579ef8d42c94,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-12-15 22:07:10,3.79,PayPal,60.41,Tablet
5e0a6f27-810d-4928-9b66-cf76fecc8890,58dd3fe6-df31-4a2a-8420-b53d83d184da,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-15 22:25:11,1.23,Credit Card,146.94,Tablet
9d1c69d4-e3af-4c20-8fbc-ab56e896636d,655a0f54-39af-4aff-92c6-75b43c161e60,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-12-16 00:44:28,4.82,Credit Card,42.65,Tablet
3bc86f60-76ca-4373-be87-264dc2125ce6,4c1c3fb3-8b3a-4543-9f26-af9865388fb3,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-16 00:44:54,0.96,PayPal,706.6,Desktop
36ac3142-4488-4827-a802-946ee4d4e499,c8480797-c331-4dfa-a47a-9b0dd1c9ad82,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-12-16 00:45:42,0.93,Bank Transfer,172.36,Mobile
a192bea2-79b4-49fb-bcf7-386f9ba75f1e,5e14ee96-8ee8-47a0-a404-6ec3ac035b1f,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-12-16 00:54:19,3.48,PayPal,118.06,Tablet
31307dd1-5348-46d5-95e5-a17e834222db,7c7d69e2-2311-4678-94c3-ddb37fd4f3c0,2668553e-eabb-4519-b5cf-55ca9abd5474,2024-12-16 01:17:03,2.64,Bank Transfer,32.27,Mobile
0b6856c7-c726-44ce-bc7e-358c004512a8,c8c1fa64-0fc6-42ae-8556-07ae5247db53,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-12-16 01:57:42,2.1,Bank Transfer,105.62,Mobile
a12f43d1-d9cc-49f4-b39b-4e661e05425c,5bd49624-99e2-44dc-b64a-156982a4f70f,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-16 02:20:06,1.42,PayPal,Error,Mobile
d10c7ee7-9bbf-4b32-ab90-e46a250ea136,20b6fbaa-005d-4722-b076-0735baa13028,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-12-16 02:32:13,1.93,PayPal,1527.37,Desktop
26756c61-1436-4abc-bb76-8ef6bc272985,1eae96e1-725c-42c7-823d-2c59e1ded812,82c0b061-0523-4690-9e6f-a7e2226fabc4,2024-12-16 04:01:25,4.55,PayPal,129.63,Tablet
8074b8c5-e933-4c7e-a46d-1f62504371b9,770b2258-21b9-4cf1-a2ef-5584b1746cf0,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-12-16 04:19:55,2.98,Credit Card,24.25,Mobile
91d64441-9400-439e-9fb4-de057ec3c849,205c50b5-a71d-46b4-9c67-2f9a75de1dd7,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-16 04:26:22,1.34,Credit Card,29.05,Desktop
2b5908d3-44b3-49cf-95e3-81091149504c,dee2567f-33e2-4fd3-9ae1-a6413cf52730,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-12-16 04:33:15,1.65,Credit Card,47.37,Tablet
26ac5153-b210-4db0-9d9a-fb680797d96d,7c67582a-bbbc-42f1-a001-7b500c65da49,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-16 05:34:12,3.95,Credit Card,183.75,Tablet
0d1cd8c9-ddad-403b-92bb-ddb31991fbce,3115bacd-dd84-4293-9c74-4d9ac8c5319e,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-16 05:39:17,3.99,Credit Card,121.18,Desktop
20cb92db-1f39-4dcf-a09b-45bbdc599119,e2967932-3dcf-412d-a622-9fc6ff27ccd1,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-12-16 05:48:15,1.96,PayPal,135.36,Mobile
85368b73-8a66-4ce0-8124-10b53107349e,1ef8809c-0451-492e-8cda-a8385d57cb2d,6823125d-121e-4073-9785-5ea521b717a2,2024-12-16 05:57:25,0.98,Credit Card,96.82,Mobile
df501ab1-d1e7-4d00-84ca-c073b61ba324,1a90a3f9-9965-4217-a6a3-6e464d4ba761,8a554f71-1506-4a60-8b76-93c3e6175eb6,2024-12-16 05:57:34,4.74,Bank Transfer,155.14,Tablet
ffab638e-91be-4416-bcf5-7b8413d525f2,f2304dc8-2f5c-482b-93fa-4bb8a0eab0f7,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-16 07:52:30,0.86,PayPal,883.19,Mobile
8a18a010-9f79-4ebc-9aba-7be59160e4ca,6658754a-1d34-40fa-b4d8-dd137e2294d7,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-12-16 08:07:20,1.32,PayPal,454.08,Mobile
7373a556-db90-449a-977c-13a40df9dab0,1f63bda0-b44f-4621-a3f7-6eb6adb576eb,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-16 08:34:57,1.59,PayPal,68.93,Desktop
4107bca7-4a18-4bb9-aaaa-5812c58223b5,e5bef7fb-dd92-4e7d-916b-86ac372054e8,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-12-16 09:50:21,4.92,Bank Transfer,120.67,Mobile
72f855a5-a1d2-4590-bdbe-92b18adc3219,144c8853-5b20-40e7-bf9f-0cd2dfae712f,6823125d-121e-4073-9785-5ea521b717a2,2024-12-16 10:14:04,1.04,PayPal,960.82,Desktop
79c75fba-1234-4d94-b263-9220bf6e3c59,25286181-a416-4be3-966d-efb0a76c76a0,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-12-16 10:28:22,4.34,Bank Transfer,198.17,Mobile
da934b8b-59c0-4d29-9b55-06dd6be8ce7c,045d3798-2503-4d13-bff7-0d2ff860a30f,f3bd1255-8256-4e98-8a50-fd75978f7cd3,2024-12-16 10:36:35,3.2,Bank Transfer,88.96,Mobile
c328390e-948c-440b-9293-9076b9c96532,d752da6f-4e52-41f3-9cc3-b9a37074b695,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-16 11:07:39,1.43,Credit Card,67.4,Tablet
38026633-fb67-4ddc-9092-3b4b2b3c63bf,e7b356c1-4530-4e16-ac8b-fdf9d1cf01da,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-12-16 11:41:07,3.33,Credit Card,199.88,Desktop
6347ccba-3c41-4956-934e-4eb69e0a91b5,c48a1949-3c0b-40d2-a695-1da8a06ad668,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-16 12:24:21,2.8,PayPal,87.91,Desktop
5fdf8a15-2592-4397-b2f0-3d1a5a01afd7,9bc1605b-40e2-4fe8-87af-70beafc892fd,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-12-16 12:32:42,3.04,PayPal,40.91,Mobile
bc3d4496-af7f-4367-8f5f-ec40c945cce5,b6e55a1f-6ef8-480b-9941-9260ebe0dd98,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-12-16 12:47:56,Error,Bank Transfer,36.94,Tablet
d231ae8c-9491-4b1b-a379-84023e873c5e,64ca68d3-74ec-492d-b0ec-9dd01ec8edb9,6823125d-121e-4073-9785-5ea521b717a2,2024-12-16 12:54:15,2.71,Bank Transfer,52.32,Tablet
4ac3bcd4-675b-4551-bf22-9a2a16a8ae11,a8080d3d-aa6d-4010-9118-72d23d10f3db,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-16 13:15:42,0.7,Bank Transfer,107.87,Desktop
a2b6c68e-68c9-45c9-9a14-8b28cf96d5df,a3862d38-5715-4413-a4b3-8fab2a09886c,0cf1f38a-9132-48f3-80b8-f1b59b8eadff,2024-12-16 13:41:14,2.62,Credit Card,22.16,Mobile
05946c55-8cd1-4e0e-9716-1c33c368ced7,e5ab7a2d-30a7-44b1-96f9-40557ab354b9,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-12-16 14:40:34,4.65,PayPal,131.46,Tablet
e071692f-1d5d-4503-8933-1cbcd70814f6,25603df6-f7dd-4a01-83e2-ce1a1581857d,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-16 15:13:44,2.21,PayPal,20.22,Tablet
00415500-d73f-48ac-b750-a3a2224d3dbc,d2b95835-0ba8-4aea-b742-1cfc81a9b29a,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-12-16 15:18:49,NA,PayPal,71.9,Tablet
7299ef7d-83af-4496-a161-ea3942c1acfe,0d506004-9b65-4de7-a0ae-9be986fbfe02,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-16 16:06:33,2.3,PayPal,51.97,Mobile
6fde2c9d-317d-4616-8dd5-4eca07f7b3c3,c806942d-0d68-41c0-9a8b-c204c415fa58,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-12-16 16:19:17,3.09,Bank Transfer,NA,Tablet
7373a556-db90-449a-977c-13a40df9dab0,826f69a3-d441-405c-addf-07c0dda7b4d0,6c29787b-0ef5-4801-bb36-8d5ff50790d5,2024-12-16 16:50:24,3.22,PayPal,91.89,Desktop
39facb89-83c2-41de-aca2-55c82b657a56,b517138b-7658-4a73-a118-5224248861f2,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-12-16 17:26:34,1.37,PayPal,139.66,Desktop
21cd9166-58d7-43ed-b97c-321dd23e3642,a9d98e0c-5b06-4788-90cd-ee60cae1a139,6823125d-121e-4073-9785-5ea521b717a2,2024-12-16 17:35:46,0.89,Credit Card,114.13,Tablet
29da18f2-4e22-4fb4-a790-49c45bb6abdb,558027bd-0354-4a05-8485-24bc2e08f565,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-16 17:49:39,3.62,PayPal,53.81,Mobile
4550a632-d649-4a74-819d-76c2f4ff728b,d25730a6-60d9-46d5-9894-0a1ffb120f24,07f1d9ed-cebb-4d9c-9e60-785c418862c3,2024-12-16 18:02:32,3.03,Credit Card,102.99,Desktop
21fcd372-e163-4893-bef4-4b0f34a7ad3a,aafe6488-c977-4148-a720-446212549791,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-16 18:11:16,3.02,Bank Transfer,130.23,Tablet
968eef7d-b4f4-479a-a236-14d83f7013ca,3f983cc7-7d3f-45d8-a578-8bc225fa06fe,ae3b4c97-da43-4c44-ad06-c409ada04238,2024-12-16 18:35:27,2.41,Credit Card,89.53,Desktop
a12f43d1-d9cc-49f4-b39b-4e661e05425c,782446c0-0f69-43b2-87cb-90eda483858f,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-16 18:40:04,4.44,Bank Transfer,146.69,Tablet
8b03ca61-4b5f-4abc-9c56-ad89dead78fb,ac512038-bbfb-46d9-8751-73aff3bdf47b,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-16 18:56:20,3.82,Bank Transfer,15.4,Tablet
e4ce86dd-b150-4e85-81cb-65908961ca63,aabfa0e7-9833-46e7-b3b9-78877e3cd550,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-16 18:58:49,0.67,Bank Transfer,181.97,Tablet
83f06d3d-1704-4430-b5eb-dfe3bf31437b,a7027d73-4969-4ad4-b3d5-faaa45676439,1dbf21d3-0e6d-432a-9842-3546623d41a2,2024-12-16 19:36:17,4.56,Bank Transfer,25.16,Desktop
b4b3e94d-52e6-4ae3-8106-f818dda3e473,4ad7bbc1-8b4d-40dd-8c75-25fae104ef5f,5916ce30-11d5-4bc0-aadc-d1f9e4e61d08,2024-12-16 19:44:10,4.48,PayPal,161.73,Desktop
37b56e98-7e78-40eb-913a-8ba14f6c5e9c,5f53ae18-65cf-41a0-bf76-4c1bb829a289,4d38cf8e-122e-4fde-9be6-5943cef97660,2024-12-16 20:16:04,4.63,Credit Card,25.99,Tablet
5f5e674a-c94d-4a61-a171-7267b6b9cba6,e0e966c9-d974-4d6e-a359-f10c649733d9,4219171b-f6c5-45d4-84d2-b0f2d6af8d1c,2024-12-16 20:16:11,2.68,Credit Card,23.14,Mobile
408f5cc1-c5b0-451e-97a5-bb05b677c5a8,d435a209-9360-4ff5-b263-344dbec3cf21,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-16 20:26:11,1.88,Bank Transfer,104.27,Mobile
dab0ec9b-9b93-452b-9abb-98c964a4a304,d5cfdcce-0da8-44d6-9d2b-df93d73783c8,a23ac978-0434-4dd2-85b7-e356ab430c54,2024-12-16 20:33:48,1.85,Credit Card,157.35,Mobile
4550a632-d649-4a74-819d-76c2f4ff728b,f031a2f4-7cb4-4a43-8bba-b2b9e2a1c925,1bcc25ba-7e34-4318-b972-d63c3ecc5623,2024-12-16 20:35:16,1.52,PayPal,145.16,Mobile
196c2d01-1301-46ec-bc1d-ed04e588fc13,eda184fa-a057-4b8a-997a-c166755e178d,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-16 20:35:45,3.34,Bank Transfer,153.73,Desktop
dfc30d3f-a275-4ee0-91ac-1c06fb3fd96f,f69f4497-1ec7-466c-b4c7-31d3e731210b,9cd95457-0dc8-4c65-80ea-7b4db9d9df55,2024-12-16 20:39:56,1.46,PayPal,38.6,Tablet
b543a7de-2816-440f-b163-f86b1dfe03ce,99746117-06b4-43ed-8000-e6ca5030bc14,61baa425-8005-4ca7-a7c2-e308bd04570e,2024-12-16 20:50:04,0.67,Credit Card,156.13,Mobile
2e8fc940-d6d4-4334-8283-0f8c6f93066c,1f90152b-d2b6-4f4e-ba8c-4eebee0a23c8,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-16 21:13:08,0.54,PayPal,21.6,Mobile
fe301d13-f9d6-4342-ad4d-aa54880307f1,e74dd382-6e74-406c-ae6c-5e0d900b779f,1a26f42a-554d-4a64-9ff4-a353b563886f,2024-12-16 21:45:32,3.4,Bank Transfer,189.07,Mobile
8074b8c5-e933-4c7e-a46d-1f62504371b9,192d66af-014f-4d4a-8454-f3b74fdbebde,ce85ba81-94a9-4446-90af-9e84134103ad,2024-12-16 21:45:51,1.58,PayPal,180.63,Tablet
1144f43f-282a-4a62-8d94-78c8f9238320,27255b1f-c4a1-4f78-ae99-a3f5244185af,109eb734-cfac-492f-8fa4-7c6f49207cb9,2024-12-16 22:25:50,3.07,Bank Transfer,None,Mobile
